,review_body,review_date,hotelName,hotelUrl
1155,We stopped two nights whilst site-seeing in Milan. It makes a great base being just a minute from the Duomo and a few minutes from sites such as La Scala. It is a small place made up of half a dozen apartments with a part-time office. However what is great about the place is its style. Our room was done out all in white. Had a circular bed and TVs hidden behind mirrors. I particularly liked the hidden kitchenette - hob and fridge only. The guy on the reception was really friendly and kept in touch beforehand. Go there. You will not be disappointed. ,"May 31, 2017","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1156,"Spacious and very nicely designed rooms, comfortable bed. Very friendly and helpful reception. Great location a few steps from the Duomo, plenty of restaurants and shopping opportunities in the neighborhood. A top pick in Milan.","March 30, 2017","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1157,"Just few steps from Duomo this modern aparthotel was beautifully designed. I really liked the bathroom and the separate shower. Free wireless connection was fast. Although there was no reception for 24h, the staff was helpful.","February 26, 2017","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1158,"The self catered apartments are fully equipped with a kitchenette and all necessary staff to make your stay in Milan a nice experience. Five min away from San Babila metro, next to La Rinascente, free WF, air condition, sofa, two huge screens (opposite) for satellite TV, small eating table ( a chair is missing), free espresso machine, slippers, bathrobe, toiletries, hair dryer, champagne and wines in the freeze, safety box and a super design bathroom! Front Desk personnel ""Keyhan"" always very helpful with a big smile. We stay in a double apart with no street noise, non smoking floor, king size bed, good quality mattress. Cosy and friendly accommodation, value for money in a busy city like Milan. ","November 14, 2016","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1159,"The apartment had much more space than I expected and had very modern amenities. (Personally I enjoyed the huge bath!). The location in relation to the Duomo cannot be closer, but if you want to stay away from tourists perhaps this isn't the best spot. The only thing to note is the apartment is located in a business building which had a woman at reception who kind of just seemed confused as to who I was and why I was heading up the lift.","September 8, 2016","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1160,"Everything you could want in an apartment. Spacious, clean and well thought out with good security. Staff were extremely helpful, especially as we arrived at 6.30 am. Location gives you access to the vibrant centre of Milan but was still within walking access if you wanted to do tours outside the city - in our case to Lake Como. Highly recommend the apartments to anyone who wants to be central with the added bonus of basic cooking facilities to eat in.","June 22, 2016","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1161,"Only small, about 6 rooms and in an office block type building this is truly a great place to stay in Milan. A view of the duomo from the window, close to the galleria and all the shopping streets with modern designed rooms. Good range of toiletries, robes and slippers provided, a rain fall shower plus a comfortable bed. The front desk is not manned but if you need anything just ring. We had a terrible smell in our first room (ancient plumbing I suspect) but were promptly moved.","June 19, 2016","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1162,"Spacious and spotless rooms with all amenities one can imagine, next to Duomo (less than 50mts). The staff is excellent in keeping the standards above 5 stars and also very helpful for arranging transport, meeting requests.If you are planning to stay in the heart of Milan, next to Duomo, this is the address to be in. Apart being close to all that is happening around Duomo, the rooms are actually small apartments fitted with microwave oven, cooker, two large-screen HDTV's, high-speed wifi and a Nespresso machine. Coffee was essential for me and my wife, in fact we carry our coffee during our trips. We did not.Highly recommended and confirm the other reviews.","April 14, 2016","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1163,I stayed there for two nights with my wife and we really enjoyed the rooms the interior design is outstanding special the rain shower with the mood lights. Also the location is in the center beside the shopping and the Duomo with is a great pick for all ,"January 7, 2016","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1164,"Stayed here for 3 nights in October 2015, in the ""Gallerie"" apartment. Large room with a kitchenette (including a small choice of mini bar items and a Nespresso coffee maker), a huge walk-in shower and a separate bathroom (toilet and 2 sinks). Very comfortable bed. They have no permanent reception desk so you have to make appointments for checking in and out or fetching your luggage - everything went flawlessly though. The location is very central, right behind the Duomo and 2 minutes away from the subway entrance. Free Wi-Fi worked perfectly.","October 15, 2015","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1165,"I could not rate this apartment more highly. Staff were very professional and friendly, Accommodation - spotless/modern everything you could need and more. Location PERFECT!! You are right in the centre of Milan directly at the back of the Duomo. Food, shoppping, transport at your door. You absolutely cannot go wrong. This is the benchmark. You will not be disappointed worth every cent and more. I only wish every hotel was like this. Thankyou Aparthotel Duomo","September 22, 2015","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1166,"Just a few steps from the Duomo.Located on the 4th floor of an office building at the corner of Via Agnello and Corso Vittorio Emanuele II, just beside the Rinascente.New, modern, clean, and quiet. Highly suitable for couple but good enough for family or business too.A good surprise is that, when I emailed an inquiry before booking, I received a response just within ten minutes!","August 5, 2015","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1167,"Stayed 3 nights in this really very unique hotel with amazing furniture and the location is, exceptional. You are just in front the Doumo !!!Its more like a smart-tech apartment with around 5 or 6 well designed Rooms . There's no Room service (restaurant or BF) and not quite good for families . The location was a bit difficult to find in the beginning as it's more inside business building but once you find it, u know it was worth the looking.. ","July 29, 2015","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
